model,model_tag,attack,eps,feature_name,mean_abs_delta_raw,std_abs_delta_raw,min_abs_delta_raw,max_abs_delta_raw,mean_abs_delta_raw_flipped,std_abs_delta_raw_flipped,feature_rank
MLP,mlp,PGD,0.30,IGMP,0.25468889428019525,0.08373512588763969,0.0,0.30000001192092896,0.24335901582602715,0.09087583913369314,32
MLP,mlp,PGD,0.30,psh_flag_number,0.2534921790409088,0.08507169240132174,0.0,0.30000001192092896,0.2473819819686695,0.08812664129928562,33
MLP,mlp,PGD,0.30,DNS,0.2533563073885441,0.08311223314307709,0.0,0.30000001192092896,0.23876140958897712,0.09118556228401763,34
MLP,mlp,PGD,0.30,ARP,0.24895119885742664,0.085535680760232,0.0,0.30000001192092896,0.2335670457234251,0.09279610170195801,35
MLP,mlp,PGD,0.30,fin_count,0.24755668124854566,0.08895585077627215,0.0,0.3000030517578125,0.22891313707227692,0.09759704191168371,36
MLP,mlp,PGD,0.30,SSH,0.2439879732811451,0.08755515085682107,0.0,0.30000001192092896,0.22980901298606007,0.09322096414133599,37
MLP,mlp,PGD,0.30,LLC,0.24170354915559292,0.08971404688876969,0.0,0.30000001192092896,0.22482954434586638,0.09561628570282397,38
MLP,mlp,PGD,0.30,IAT,0.0002426042271032377,7.022745871927802e-05,0.0,0.0002781486235181041,0.00023194869116967924,7.724042529047042e-05,39
CNN-LSTM,serial,CW,0,Variance,4239.011403204169,5670.056698474056,0.0,41918.864111742005,7337.591712358742,6282.183993722771,1
CNN-LSTM,serial,CW,0,Tot sum,2534.0283945935653,3529.0771454624937,0.0,36205.28106594086,3614.3702066872606,3842.7079168618648,2
CNN-LSTM,serial,CW,0,Rate,1049.1729409311154,1404.8856118253816,0.0,13401.86754815567,1583.4282692744207,1617.5713559021747,3
CNN-LSTM,serial,CW,0,Max,66.73829979736536,96.28617880106738,0.0,775.4064602851868,95.7764506801658,104.91441462576876,4
CNN-LSTM,serial,CW,0,Tot size,46.57646219580978,65.00678909308743,0.0,373.4865837395191,80.31614498769396,73.9078629743806,5
CNN-LSTM,serial,CW,0,AVG,34.927932448496605,57.08747658084262,0.0,428.6906261444092,54.303107525207736,64.50902493972757,6
CNN-LSTM,serial,CW,0,Std,13.775043780212194,19.62127904849725,0.0,153.47210133381668,22.040177397498354,21.25692255308863,7
CNN-LSTM,serial,CW,0,Number,8.769058868646196,16.03624538650634,0.0,111.73680424690247,16.819645953609065,21.555674646142336,8
CNN-LSTM,serial,CW,0,Header_Length,0.4607486068068031,0.8942765497935172,0.0,6.9860371124599965,0.7199978643279691,1.0875365642473336,9
CNN-LSTM,serial,CW,0,Min,0.30295390021932056,0.5498265251730551,0.0,7.386775016784668,0.47123184087046743,0.6763956453900828,10
CNN-LSTM,serial,CW,0,Protocol Type,0.24780307448981498,0.419389432868848,0.0,3.9433728456497192,0.32806050049278584,0.47413190673270217,11
CNN-LSTM,serial,CW,0,ack_count,0.16243475018510528,0.23810989244057398,0.0,2.66708280146122,0.2568612332359042,0.2884174700900431,12
CNN-LSTM,serial,CW,0,TCP,0.09371985608160256,0.12995491467023795,0.0,0.7794816195964813,0.17384844706948938,0.1508965914375693,13
CNN-LSTM,serial,CW,0,UDP,0.05635829648875369,0.08387147747159009,0.0,0.47052517533302307,0.10367170409436859,0.1001280419480676,14
CNN-LSTM,serial,CW,0,LLC,0.05394483510901922,0.07837682114069425,0.0,0.5922890901565552,0.08163606707704982,0.08490988606173251,15
CNN-LSTM,serial,CW,0,IGMP,0.05045091344821463,0.0799600142417114,0.0,0.6077171564102173,0.07720967228342066,0.09165779730379263,16
CNN-LSTM,serial,CW,0,ICMP,0.049214179312360794,0.07436921836606378,0.0,0.5055324137210846,0.07603667370282284,0.08445937119848873,17
CNN-LSTM,serial,CW,0,DHCP,0.047193408884276596,0.06322486520786755,0.0,0.4125099182128906,0.07663610413607709,0.06847075290917777,18
CNN-LSTM,serial,CW,0,IRC,0.044904129557748126,0.05879832815397909,0.0,0.35426902770996094,0.07621114700079928,0.06580104565297488,19
CNN-LSTM,serial,CW,0,Time_To_Live,0.0431535170333582,0.07301433903753823,0.0,0.7443905922125396,0.06607707510764564,0.08824908127896015,20
CNN-LSTM,serial,CW,0,IPv,0.040646506380563184,0.054886986110886896,0.0,0.4711898863315582,0.059735413820656426,0.05865694264064072,21
CNN-LSTM,serial,CW,0,ARP,0.040016641246497675,0.05841512212119871,0.0,0.5034412145614624,0.05970735377541082,0.06261344801147083,22
CNN-LSTM,serial,CW,0,SSH,0.039461378557929236,0.049976163998816416,0.0,0.345684289932251,0.061394929046186035,0.054876408602239427,23
CNN-LSTM,serial,CW,0,SMTP,0.033646652763294184,0.04353665920696352,0.0,0.3500191271305084,0.048469718073536096,0.04780897420269142,24
CNN-LSTM,serial,CW,0,Telnet,0.031273602648414174,0.04330624841568117,0.0,0.4255589544773102,0.047345652329660926,0.05062812786346564,25
CNN-LSTM,serial,CW,0,syn_flag_number,0.03099509829807306,0.040541067829090886,0.0,0.5047445893287659,0.04722946153380703,0.044878324079225054,26
CNN-LSTM,serial,CW,0,cwr_flag_number,0.02962172634286704,0.04043403501465517,0.0,0.3533267378807068,0.046051749972652364,0.04866177613121809,27
CNN-LSTM,serial,CW,0,DNS,0.02702499869275729,0.04165127660560479,0.0,0.35307905077934265,0.042570533216253016,0.04991582653716415,28
CNN-LSTM,serial,CW,0,ece_flag_number,0.026881808717450113,0.04045702207928959,0.0,0.35357004404067993,0.04695532899065634,0.049231527802365546,29
CNN-LSTM,serial,CW,0,rst_flag_number,0.026830261342421637,0.037590016013614,0.0,0.5458046197891235,0.041836000795452834,0.042879388000930954,30
CNN-LSTM,serial,CW,0,fin_flag_number,0.026650046826562537,0.03849158096658225,0.0,0.35792797803878784,0.044270273380027425,0.04757563619685457,31
CNN-LSTM,serial,CW,0,ack_flag_number,0.026427593090094015,0.03965845621598486,0.0,0.3707934617996216,0.04492865041069999,0.04762698237504172,32
CNN-LSTM,serial,CW,0,HTTPS,0.026168940480041602,0.04082963465788339,0.0,0.6837415993213654,0.041177051494289664,0.04816291555146485,33
CNN-LSTM,serial,CW,0,HTTP,0.02548148687937506,0.03885780441330835,0.0,0.44910430908203125,0.035208197838016805,0.04412333720225114,34
CNN-LSTM,serial,CW,0,psh_flag_number,0.023656661363653256,0.036228023575912774,0.0,0.2929958701133728,0.03726129055087565,0.0437613548204852,35
CNN-LSTM,serial,CW,0,rst_count,0.02051244629016307,0.03511657871521629,0.0,0.4112597405910492,0.02989835102381419,0.03935643125549465,36
CNN-LSTM,serial,CW,0,syn_count,0.02042874911706749,0.03469075737503542,0.0,0.2975533604621887,0.03408559601014541,0.04036552906120142,37
CNN-LSTM,serial,CW,0,fin_count,0.019842417610307184,0.035108423192339165,0.0,0.3515838384628296,0.03134034336166139,0.04060585344884427,38
CNN-LSTM,serial,CW,0,IAT,6.139187686407477e-05,9.826936305684863e-05,0.0,0.0008507640333645155,0.00010784750035256916,0.00012427512877943045,39
CNN-LSTM,serial,FGSM,0.05,Tot sum,2446.949588801539,0.0009989833219510463,2446.9476664066315,2446.953500390053,2446.950029602581,0.0002551291742341733,1
CNN-LSTM,serial,FGSM,0.05,Variance,2215.7675901991834,0.015786215728523394,2215.2256429195404,2215.90184122324,2215.7663595954,0.010895465952871223,2
CNN-LSTM,serial,FGSM,0.05,Rate,1237.5943793884846,0.001076702847500833,1237.5755829701666,1237.5991882113158,1237.5943055422574,0.0016175212380678222,3
CNN-LSTM,serial,FGSM,0.05,Max,50.699991905729995,3.0992845051163076e-05,50.69995164871216,50.70019340515137,50.699995287041645,2.9954088391982225e-05,4
CNN-LSTM,serial,FGSM,0.05,Tot size,25.89999688576964,1.2444620619093373e-05,25.899975299835205,25.90009880065918,25.89999906066737,8.972624841445549e-06,5
CNN-LSTM,serial,FGSM,0.05,AVG,25.899996342209214,1.2716857555909547e-05,25.899975299835205,25.90009880065918,25.899999115128505,9.000856282257463e-06,6
CNN-LSTM,serial,FGSM,0.05,Std,10.525602691657385,9.089356862342456e-06,10.525442877144087,10.525643637098256,10.52560439386879,9.16385019545908e-06,7
CNN-LSTM,serial,FGSM,0.05,Number,4.499999549680576,1.605048878352711e-06,4.499995708465576,4.500001072883606,4.499999572707352,1.5846209109155646e-06,8
CNN-LSTM,serial,FGSM,0.05,Header_Length,0.6039998501356295,3.0753905542138526e-07,0.6039994201660193,0.6040001401901236,0.6039998852660869,2.8225626935300565e-07,9
CNN-LSTM,serial,FGSM,0.05,Protocol Type,0.5499999164290726,2.2583114529776422e-07,0.549999475479126,0.5500001311302185,0.54999997431374,1.796269453002642e-07,10
CNN-LSTM,serial,FGSM,0.05,ack_count,0.3500001323273778,4.7045093975979925e-07,0.34999966621398926,0.35000133514404297,0.3499999945551009,2.8609389229429506e-07,11
CNN-LSTM,serial,FGSM,0.05,Min,0.3000011307540536,4.948149501484567e-06,0.2999267578125,0.300018310546875,0.30000007519798555,2.0845574571344886e-06,12
CNN-LSTM,serial,FGSM,0.05,Time_To_Live,0.09550016600884935,8.865003116762911e-07,0.09549872588831931,0.0955060119740665,0.09550019053886784,1.0822474842198115e-06,13
CNN-LSTM,serial,FGSM,0.05,syn_count,0.05000039496958256,1.0399930091490976e-06,0.049999237060546875,0.0500030517578125,0.05000100503203038,1.4508642534527499e-06,14
CNN-LSTM,serial,FGSM,0.05,rst_count,0.05000014368772507,6.774189261790044e-07,0.049999237060546875,0.0500030517578125,0.05000000460518853,1.9522527502225208e-07,15
CNN-LSTM,serial,FGSM,0.05,fin_count,0.050000140562057496,6.435307264512047e-07,0.049999237060546875,0.0500030517578125,0.04999999965576097,3.705029384777554e-08,16
CNN-LSTM,serial,FGSM,0.05,IRC,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,17
CNN-LSTM,serial,FGSM,0.05,SMTP,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,18
CNN-LSTM,serial,FGSM,0.05,ece_flag_number,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,19
CNN-LSTM,serial,FGSM,0.05,cwr_flag_number,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,20
CNN-LSTM,serial,FGSM,0.05,Telnet,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,21
CNN-LSTM,serial,FGSM,0.05,IGMP,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,22
CNN-LSTM,serial,FGSM,0.05,DHCP,0.05000000074505806,0.0,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.0,23
CNN-LSTM,serial,FGSM,0.05,SSH,0.05000000074192881,5.580392156830474e-10,0.04999995231628418,0.050000011920928955,0.05000000074505806,0.0,24
CNN-LSTM,serial,FGSM,0.05,DNS,0.050000000736564396,7.73164249347193e-10,0.04999995231628418,0.050000011920928955,0.05000000075298983,2.9762657758677423e-10,25
CNN-LSTM,serial,FGSM,0.05,ARP,0.050000000735223295,7.633939777718657e-10,0.04999995231628418,0.050000011920928955,0.050000000722584696,1.3405253720038167e-09,26
CNN-LSTM,serial,FGSM,0.05,IPv,0.050000000729113814,1.0448206189822994e-09,0.04999995231628418,0.050000011920928955,0.05000000067102816,2.0709545571600042e-09,27
CNN-LSTM,serial,FGSM,0.05,LLC,0.05000000072672963,1.086455823034544e-09,0.04999995231628418,0.050000011920928955,0.05000000067102816,2.0709545571600042e-09,28
CNN-LSTM,serial,FGSM,0.05,fin_flag_number,0.05000000016957522,6.808110384766026e-09,0.04999995231628418,0.050000011920928955,0.05000000071068703,1.2897151695426723e-09,29
CNN-LSTM,serial,FGSM,0.05,rst_flag_number,0.05000000010162592,7.499748471948023e-09,0.04999995231628418,0.050000011920928955,0.050000000394738,4.96422825706476e-09,30
CNN-LSTM,serial,FGSM,0.05,psh_flag_number,0.04999999986752868,8.015169191603414e-09,0.04999995231628418,0.050000011920928955,0.05000000052825621,3.445396426822829e-09,31
CNN-LSTM,serial,FGSM,0.05,HTTP,0.049999999862760304,7.938930848009896e-09,0.04999995231628418,0.050000011920928955,0.05000000004441794,7.219050156997318e-09,32
CNN-LSTM,serial,FGSM,0.05,syn_flag_number,0.04999999956160784,1.1043836192434373e-08,0.04999995231628418,0.050000011920928955,0.050000002894569066,1.0117979302021216e-08,33
CNN-LSTM,serial,FGSM,0.05,ICMP,0.049999999194294216,1.0228287027257197e-08,0.04999995231628418,0.050000011920928955,0.05000000072787255,9.121282536518219e-10,34
CNN-LSTM,serial,FGSM,0.05,HTTPS,0.04999999881505966,1.1612628648075622e-08,0.04999995231628418,0.050000011920928955,0.04999999783145273,1.4166587735763344e-08,35
CNN-LSTM,serial,FGSM,0.05,ack_flag_number,0.049999997395277024,1.5570001930190725e-08,0.04999995231628418,0.050000011920928955,0.04999999531575811,1.732390545328318e-08,36
CNN-LSTM,serial,FGSM,0.05,UDP,0.049999996680766344,1.5266564625313673e-08,0.04999995231628418,0.050000011920928955,0.04999999097839918,2.0601067471450778e-08,37
CNN-LSTM,serial,FGSM,0.05,TCP,0.0499999955907464,2.038796995693972e-08,0.04999995231628418,0.050000011920928955,0.04999999181784536,2.048834468107895e-08,38
CNN-LSTM,serial,FGSM,0.05,IAT,4.6357610726516156e-05,2.418699408423732e-10,4.6356924984128356e-05,4.636046179079534e-05,4.635762166777876e-05,1.51726422239736e-10,39
CNN-LSTM,serial,FGSM,0.10,Tot sum,4893.900355537172,0.0005935355993918933,4893.895332813263,4893.901166796684,4893.9001026796295,0.00040656132260848924,1
CNN-LSTM,serial,FGSM,0.10,Variance,4431.533701109008,0.013297334287810604,4431.46558329463,4431.80368244648,4431.533622042811,0.015982087627968183,2
CNN-LSTM,serial,FGSM,0.10,Rate,2475.189074140598,0.0010817147000817167,2475.151165940333,2475.1983764226316,2475.1891133055187,0.0011330683977609935,3
CNN-LSTM,serial,FGSM,0.10,Max,101.39999968144812,2.8205620058425058e-05,101.39990329742432,101.40038681030273,101.39999276397222,3.293397870758738e-05,4
CNN-LSTM,serial,FGSM,0.10,Tot size,51.80000276271073,1.0658589646894207e-05,51.79995059967041,51.800074100494385,51.7999995581324,1.0715160000150056e-05,5
CNN-LSTM,serial,FGSM,0.10,AVG,51.80000226658235,1.0816987227202862e-05,51.79995059967041,51.8000123500824,51.79999921874567,1.0651690699831128e-05,6
CNN-LSTM,serial,FGSM,0.10,Std,21.051203365481307,1.025181402753926e-05,21.051186894219427,21.05128727419651,21.051205749406638,1.0064524855922364e-05,7
CNN-LSTM,serial,FGSM,0.10,Number,9.000000641473756,8.755481948834834e-07,8.999996781349182,9.000002145767212,9.000000952521422,9.915678854346253e-07,8
CNN-LSTM,serial,FGSM,0.10,Header_Length,1.2080001396750855,1.8857028330929725e-07,1.2079988403320385,1.2080002803802472,1.2080000862396072,1.776208267579235e-07,9
CNN-LSTM,serial,FGSM,0.10,Protocol Type,1.0999999681714177,3.386196746740295e-07,1.099998950958252,1.100000262260437,1.1000000524624634,1.471908013159173e-07,10
CNN-LSTM,serial,FGSM,0.10,ack_count,0.7000001934498549,7.169228925410795e-07,0.6999993324279785,0.7000026702880859,0.700000172001114,5.573374358499293e-07,11
CNN-LSTM,serial,FGSM,0.10,Min,0.599999591472745,4.591062726635332e-06,0.5999908447265625,0.60003662109375,0.600000455590361,4.071881034646187e-06,12
CNN-LSTM,serial,FGSM,0.10,Time_To_Live,0.19100026705281706,7.354622633608979e-07,0.19099745177663863,0.1910047378623858,0.19100018553140324,9.400741250772543e-07,13
CNN-LSTM,serial,FGSM,0.10,TCP,0.10000001182377338,1.114409110114395e-08,0.10000000149011612,0.10000002384185791,0.1000000062890394,9.17794255023114e-09,14
CNN-LSTM,serial,FGSM,0.10,ack_flag_number,0.1000000068116188,9.519793229578166e-09,0.10000000149011612,0.10000002384185791,0.10000000910708035,1.059406785118783e-08,15
CNN-LSTM,serial,FGSM,0.10,UDP,0.10000000554472208,8.613226805466794e-09,0.10000000149011612,0.10000002384185791,0.10000000565232722,8.701072728158945e-09,16
CNN-LSTM,serial,FGSM,0.10,syn_flag_number,0.10000000476419926,7.903280363230672e-09,0.10000000149011612,0.10000002384185791,0.10000000937434225,1.0680129448873638e-08,17
CNN-LSTM,serial,FGSM,0.10,HTTPS,0.10000000424385071,7.346271864055751e-09,0.10000000149011612,0.10000002384185791,0.10000000565232722,8.701072728158945e-09,18
CNN-LSTM,serial,FGSM,0.10,ICMP,0.10000000352412462,6.4285645573711654e-09,0.10000000149011612,0.10000002384185791,0.10000000150976773,6.624662542589347e-10,19
CNN-LSTM,serial,FGSM,0.10,rst_flag_number,0.10000000284016132,5.324776028721132e-09,0.10000000149011612,0.10000002384185791,0.10000000237050827,4.34778192742255e-09,20
CNN-LSTM,serial,FGSM,0.10,psh_flag_number,0.10000000282496214,5.2966328612960916e-09,0.10000000149011612,0.10000002384185791,0.10000000197354574,3.251428887448506e-09,21
CNN-LSTM,serial,FGSM,0.10,HTTP,0.10000000276774168,5.18891410276841e-09,0.10000000149011612,0.10000002384185791,0.10000000319587592,5.934398533985058e-09,22
CNN-LSTM,serial,FGSM,0.10,fin_flag_number,0.10000000253260136,4.7132351279366225e-09,0.10000000149011612,0.10000002384185791,0.10000000149797676,4.1909103999451923e-10,23
CNN-LSTM,serial,FGSM,0.10,LLC,0.10000000151067973,6.776499615945339e-10,0.10000000149011612,0.10000002384185791,0.10000000153334966,9.820773152711216e-10,24
CNN-LSTM,serial,FGSM,0.10,IPv,0.10000000151067973,6.776499615945339e-10,0.10000000149011612,0.10000002384185791,0.10000000153334966,9.820773152711216e-10,25
CNN-LSTM,serial,FGSM,0.10,DNS,0.10000000150173903,5.095655952128078e-10,0.10000000149011612,0.10000002384185791,0.10000000151369805,7.256315601235753e-10,26
CNN-LSTM,serial,FGSM,0.10,ARP,0.10000000149905681,4.469454199058295e-10,0.10000000149011612,0.10000002384185791,0.10000000151762838,7.837026790812813e-10,27
CNN-LSTM,serial,FGSM,0.10,SSH,0.10000000149816275,4.2401813850635696e-10,0.10000000149011612,0.10000002384185791,0.10000000149011612,0.0,28
CNN-LSTM,serial,FGSM,0.10,IRC,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,29
CNN-LSTM,serial,FGSM,0.10,SMTP,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,30
CNN-LSTM,serial,FGSM,0.10,ece_flag_number,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,31
CNN-LSTM,serial,FGSM,0.10,cwr_flag_number,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,32
CNN-LSTM,serial,FGSM,0.10,Telnet,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,33
CNN-LSTM,serial,FGSM,0.10,IGMP,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,34
CNN-LSTM,serial,FGSM,0.10,DHCP,0.10000000149011612,0.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.0,35
CNN-LSTM,serial,FGSM,0.10,fin_count,0.09999993142604828,3.2400331483172033e-07,0.09999847412109375,0.10000038146972656,0.1000000028395267,3.310538512954145e-08,36
CNN-LSTM,serial,FGSM,0.10,rst_count,0.09999991984844207,3.618442421859928e-07,0.09999847412109375,0.10000038146972656,0.09999998836939084,1.8554937580677797e-07,37
CNN-LSTM,serial,FGSM,0.10,syn_count,0.0999997967684269,5.310545500067798e-07,0.09999847412109375,0.10000038146972656,0.099999539979904,7.178145383898205e-07,38
CNN-LSTM,serial,FGSM,0.10,IAT,9.271526324270508e-05,2.394538146744447e-10,9.271384996825671e-05,9.272092358159068e-05,9.271528709424532e-05,2.439419765362382e-10,39
CNN-LSTM,serial,FGSM,0.30,Tot sum,14681.70048649419,0.0012891825014154424,14681.697666406631,14681.703500390053,14681.700545365544,0.000582866730142523,1
CNN-LSTM,serial,FGSM,0.30,Variance,13294.60085559836,0.015774905255491575,13294.05865073204,13294.73484903574,13294.599416461155,0.016726340735592315,2
CNN-LSTM,serial,FGSM,0.30,Rate,7425.56709957286,0.001134500671975368,7425.547918785596,7425.5715240267455,7425.567098305539,0.0015057833210385914,3
CNN-LSTM,serial,FGSM,0.30,Max,304.2000074848927,3.0498152669592847e-05,304.19995164871216,304.20019340515137,304.200010374634,2.881371351881371e-05,4
CNN-LSTM,serial,FGSM,0.30,Tot size,155.40000633234763,1.5272847750855564e-05,155.3999752998352,155.40009880065918,155.40000746826027,1.1862186515753945e-05,5
CNN-LSTM,serial,FGSM,0.30,AVG,155.40000514399716,1.6014736383787656e-05,155.3999752998352,155.40009880065918,155.40000601674026,1.2175403048008654e-05,6
CNN-LSTM,serial,FGSM,0.30,Std,63.15362227713814,9.524112446108926e-06,63.1534603026812,63.153661062635365,63.153624939766324,1.001532931896129e-05,7
CNN-LSTM,serial,FGSM,0.30,Number,27.00000030327402,1.8859439133197121e-06,26.999995708465576,27.000006437301636,26.999999667233553,2.368713904721348e-06,8
CNN-LSTM,serial,FGSM,0.30,Header_Length,3.624000218742577,4.1906974101400227e-07,3.623999401092533,3.6240008411407416,3.6240002001441183,3.7697956925646215e-07,9
CNN-LSTM,serial,FGSM,0.30,Protocol Type,3.2999999889850615,2.6071325740435534e-07,3.299999475479126,3.3000001311302185,3.3000000572878614,2.0584388212095728e-07,10
CNN-LSTM,serial,FGSM,0.30,ack_count,2.1000002132183315,4.488523772376554e-07,2.0999979972839355,2.100001335144043,2.100000227761102,4.80448729387924e-07,11
CNN-LSTM,serial,FGSM,0.30,Min,1.8000011851358413,4.935892357312305e-06,1.7999267578125,1.800018310546875,1.8000002151988963,2.4978788755325004e-06,12
CNN-LSTM,serial,FGSM,0.30,Time_To_Live,0.573001095911666,8.87838313033061e-07,0.5729996414156631,0.5730069275014102,0.5730010821588603,1.0979068525232304e-06,13
CNN-LSTM,serial,FGSM,0.30,syn_count,0.3000004027819633,1.037040053103277e-06,0.2999992370605469,0.3000030517578125,0.3000003761457636,1.0154626830011383e-06,14
CNN-LSTM,serial,FGSM,0.30,rst_count,0.3000001534152031,6.753736354420191e-07,0.2999992370605469,0.3000030517578125,0.3000000369784842,3.9002055832228344e-07,15
CNN-LSTM,serial,FGSM,0.30,fin_count,0.30000015028238297,6.414263876554525e-07,0.2999992370605469,0.3000030517578125,0.3000000292422284,2.6077930087295315e-07,16
CNN-LSTM,serial,FGSM,0.30,IRC,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,17
CNN-LSTM,serial,FGSM,0.30,SMTP,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,18
CNN-LSTM,serial,FGSM,0.30,ece_flag_number,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,19
CNN-LSTM,serial,FGSM,0.30,cwr_flag_number,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,20
CNN-LSTM,serial,FGSM,0.30,Telnet,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,21
CNN-LSTM,serial,FGSM,0.30,IGMP,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,22
CNN-LSTM,serial,FGSM,0.30,DHCP,0.30000001192092896,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0,23
CNN-LSTM,serial,FGSM,0.30,SSH,0.3000000119137764,6.528969921658562e-10,0.2999999523162842,0.30000001192092896,0.30000001192092896,0.0,24
CNN-LSTM,serial,FGSM,0.30,ARP,0.30000001190662384,9.232803726954249e-10,0.2999999523162842,0.30000001192092896,0.30000001189364056,1.2750566895019526e-09,25
CNN-LSTM,serial,FGSM,0.30,DNS,0.30000001190662384,9.232803726953023e-10,0.2999999523162842,0.30000001192092896,0.30000001191410686,6.376378386710196e-10,26
CNN-LSTM,serial,FGSM,0.30,IPv,0.30000001189470293,1.250002485319136e-09,0.2999999523162842,0.30000001192092896,0.30000001186635217,1.8027894528988433e-09,27
CNN-LSTM,serial,FGSM,0.30,LLC,0.30000001189231873,1.3055588920429366e-09,0.2999999523162842,0.30000001192092896,0.30000001186635217,1.8027894528988433e-09,28
CNN-LSTM,serial,FGSM,0.30,fin_flag_number,0.30000001082420347,8.010438499038086e-09,0.2999999523162842,0.30000001192092896,0.30000001189364056,1.2750566895019526e-09,29
CNN-LSTM,serial,FGSM,0.30,rst_flag_number,0.3000000106024742,8.766282203262703e-09,0.2999999523162842,0.30000001192092896,0.30000001129329623,6.084069701110926e-09,30
CNN-LSTM,serial,FGSM,0.30,HTTP,0.30000001039981844,9.399546575464156e-09,0.2999999523162842,0.30000001192092896,0.3000000096764597,1.1346503954745847e-08,31
CNN-LSTM,serial,FGSM,0.30,psh_flag_number,0.30000001037597657,9.470979920748189e-09,0.2999999523162842,0.30000001192092896,0.30000000823017553,1.4365388504970047e-08,32
CNN-LSTM,serial,FGSM,0.30,ICMP,0.30000000935316085,1.2101961505607349e-08,0.2999999523162842,0.30000001192092896,0.30000001183906383,2.2074511886153588e-09,33
CNN-LSTM,serial,FGSM,0.30,syn_flag_number,0.30000000910043717,1.2655403483853733e-08,0.2999999523162842,0.30000001192092896,0.3000000100516749,1.0388556837051743e-08,34
CNN-LSTM,serial,FGSM,0.30,HTTPS,0.3000000086140633,1.3644383247108925e-08,0.2999999523162842,0.30000001192092896,0.30000000717275077,1.6139029640869865e-08,35
CNN-LSTM,serial,FGSM,0.30,ack_flag_number,0.30000000591039655,1.7947956649416943e-08,0.2999999523162842,0.30000001192092896,0.30000000207664573,2.2132670238926264e-08,36
CNN-LSTM,serial,FGSM,0.30,UDP,0.3000000058293343,1.8054911022556504e-08,0.2999999523162842,0.30000001192092896,0.30000000540582816,1.859794963977741e-08,37
CNN-LSTM,serial,FGSM,0.30,TCP,0.3000000015997887,2.2553535504432388e-08,0.2999999523162842,0.30000001192092896,0.30000000235635166,2.187720489349496e-08,38
CNN-LSTM,serial,FGSM,0.30,IAT,0.0002781457826810532,2.4240136113824345e-10,0.0002781450867114371,0.0002781486235181041,0.0002781457666405069,3.236089830853679e-10,39
CNN-LSTM,serial,PGD,0.05,Tot sum,2314.2356459073158,409.2412209620706,0.0,2446.953500390053,2170.3607187677567,527.2888260490993,1
CNN-LSTM,serial,PGD,0.05,Variance,2149.730288688911,295.6291028106316,0.0,2215.90184122324,2022.6043642891414,493.53868615069644,2
CNN-LSTM,serial,PGD,0.05,Rate,1157.5728499790332,240.21297514245455,0.0,1237.5991882113158,1133.5588580217309,265.52969975158567,3
CNN-LSTM,serial,PGD,0.05,Max,47.867992200237886,8.922597674792645,0.0,50.70019340515137,44.659607043366655,11.08138675260074,4
CNN-LSTM,serial,PGD,0.05,AVG,24.261582866195823,4.789372263532776,0.0,25.90009880065918,21.46089312869825,6.615663525676167,5
CNN-LSTM,serial,PGD,0.05,Tot size,24.038306586109922,5.342403759231157,0.0,25.90009880065918,19.778845072850295,8.202211165361527,6
CNN-LSTM,serial,PGD,0.05,Std,9.955626436933615,1.7919401804492594,0.0,10.525643637098256,8.949884189134252,2.5633031078323185,7
CNN-LSTM,serial,PGD,0.05,Number,4.225313441010565,0.8900676486424705,1.6763806343078613e-07,4.500001072883606,3.8031344711636126,1.354279928494612,8
CNN-LSTM,serial,PGD,0.05,Header_Length,0.5755045239867942,0.10047748351977767,0.0,0.6040001401901236,0.5634708649000933,0.11685263781265061,9
CNN-LSTM,serial,PGD,0.05,Protocol Type,0.5124129584867134,0.10948592443624355,2.0489096641540527e-08,0.5500001311302185,0.4848985556423208,0.14132306545986698,10
